,title,content,field,date,addr,company
110,[속보] 코로나19 추가환자 334명…총 1595명,[아시아경제 조현의 기자]  조현의 기자 honey,사회>의료_건강,2020-02-27,http:www.asiae.co.kr/article/2020022710021077048,아시아경제
111,[코로나19 팩트체크] 콧물은 코로나19 증상 아니다? (카드뉴스),취재기자 : YTN 한동오 기자(hdo86) 카드뉴스 : YTN PLUS 문지영 기자(moon),사회>의료_건강,2020-02-27,https://www.ytn.co.kr/_ln/0103_202002271430062495,YTN
112,[속보] 코로나19 신규환자 334명…국내 확진자 총 1595명,[연합] [헤럴드경제=뉴스24팀] 코로나19 신규환자 334명…국내 확진자 총 1595명   onlinenews,사회>의료_건강,2020-02-27,http://biz.heraldcorp.com/view.php?ud=20200227000178,헤럴드경제
113,[속보] 코로나19 추가환자 171명…총 1766명,[아시아경제 조현의 기자]  조현의 기자 honey,사회>의료_건강,2020-02-27,http:www.asiae.co.kr/article/2020022717330965175,아시아경제
114,[스피드뉴스] 코로나19 감염 불안을 덜고 보다 마음 편히 진료 받자,코로나19 감염 불안을 덜고 보다 마음 편히 진료 받자 ㄱㅁㅇㅅ병원  버트너/ 연진영[yjy1769,사회>의료_건강,2020-02-27,https://www.ytn.co.kr/_ln/0103_202002270529241505,YTN
115,[속보] 코로나19 신규환자 334명…국내 확진자 총 1595명,[속보] 코로나19 신규환자 334명…국내 확진자 총 1595명 [디지털뉴스국 이상규 기자],사회>의료_건강,2020-02-27,http://news.mk.co.kr/newsRead.php?no=202689&year=2020,매일경제
116,"[속보]‘코로나 19’ 의료인 피로 대처…2주 파견 시 교체, 현업 복귀 이후 2주 유급휴가 보장","[속보]‘코로나 19’ 의료인 피로 대처…2주 파견 시 교체, 현업 복귀 이후 2주 유급휴가 보장",사회>의료_건강,2020-02-28,http://www.sedaily.com/NewsView/1YZ3JAHCPJ,서울경제
117,[속보] 코로나19 국내 첫 환자 발생 39일 만에 2000명 넘어,[연합] [헤럴드경제=뉴스24팀] 코로나19 국내 첫 환자 발생 39일 만에 2000명 넘어   onlinenews,사회>의료_건강,2020-02-28,http://biz.heraldcorp.com/view.php?ud=20200228000196,헤럴드경제
118,[속보] 코로나19 추가환자 315명…총 2337명,[아시아경제 조현의 기자]  조현의 기자 honey,사회>의료_건강,2020-02-28,http:www.asiae.co.kr/article/2020022817024959315,아시아경제
119,[속보] 보건당국 코로나19 위중 환자 10명·중증 환자 6명,[디지털뉴스국 류영상 기자],사회>의료_건강,2020-02-28,http://news.mk.co.kr/newsRead.php?no=209217&year=2020,매일경제
120,[속보] 코로나19 국내 첫 환자 발생 39일 만에 2000명 넘어,[디지털뉴스국 류영상 기자],사회>의료_건강,2020-02-28,http://news.mk.co.kr/newsRead.php?no=207670&year=2020,매일경제
121,[속보] 코로나19 국내 환자 첫 발생 후 40일 만에 3000명 넘어,[속보] 코로나19 국내 환자 첫 발생 후 40일 만에 3000명 넘어 [디지털뉴스국],사회>의료_건강,2020-02-29,http://news.mk.co.kr/newsRead.php?no=212338&year=2020,매일경제
122,[속보] 국내 코로나19 환자 3000명 돌파…2000명 넘은 지 하루만,[아시아경제 김흥순 기자]  김흥순 기자 sport,사회>의료_건강,2020-02-29,http:www.asiae.co.kr/article/2020022917063186319,아시아경제
123,[속보] 코로나19 국내 환자 첫 발생 후 40일 만에 3천명 넘어,[속보] 코로나19 국내 환자 첫 발생 후 40일 만에 3천명 넘어,사회>의료_건강,2020-02-29,http://www.segye.com/content/html/2020/02/29/20200229506970.html,세계일보
124,[속보] '신종 코로나' 확진자 1명 추가…국내 총 12명,신종 코로나바이러스 확진자 1명 추가…국내 총 12명   김현주 기자 hjk  사진=연합뉴스,,2020-02-01,http://www.segye.com/content/html/2020/02/01/20200201503268.html,세계일보
125,[속보] 신종 코로나 12명 확진·70명 검사중…접촉자 465명,[아시아경제 조현의 기자]  조현의 기자 honey,,2020-02-01,http:www.asiae.co.kr/article/2020020114005726425,아시아경제
126,추가 확진자 입국 경로는?…‘신종 코로나’ 현재까지 상황,추가 확진자 입국 경로는?…‘신종 코로나’ 현재까지 상황,,2020-02-01,http://news.kbs.co.kr/news/view.do?ncd=4373081&ref=DA,KBS
127,[속보] 신종 코로나 3명 추가..확진자 총 15명,최대열 기자 dychoi,,2020-02-02,http:www.asiae.co.kr/article/2020020210022121563,아시아경제
128,[전북일보 만평] 신종 코로나 공포감,[전북일보 만평] 신종 코로나 공포감<권휘원(musimkwon)>,,2020-02-03,http://www.jjan.kr/news/articleView.html?idxno=2076278,전북일보
129,"[속보]블룸버그 中, 신종 코로나 여파에 올해 성장률 전망 수정 검토",정현진 기자 jhj48,,2020-02-03,http:www.asiae.co.kr/article/2020020320345052756,아시아경제
130,[속보] 신종코로나 바이러스 진단 시약 긴급 승인,[디지털뉴스국 이상규 기자],,2020-02-04,http://news.mk.co.kr/newsRead.php?no=113600&year=2020,매일경제
131,[속보]국내 '신종 코로나' 확진자 1명 추가…총16명,[아시아경제 한승곤 기자]  한승곤 기자 hsg,,2020-02-04,http:www.asiae.co.kr/article/2020020411075588734,아시아경제
132,[속보] 신종 코로나 추가 확진자 1명 발생…총 16명,[로이터=연합뉴스]  신종 코로나바이러스 추가 확진자가 1명 더 발생했다. 현재까지 확진자는 총 16명이다. 황재희 기자 jhhwang,,2020-02-04,http://www.ajunews.com/view/20200204110129296,아주경제
133,[속보]'신종 코로나' 19번째 확진자 발생,[머니투데이 김근희 기자] [속보]'신종 코로나' 19번째 확진자 발생,,2020-02-05,http://news.moneytoday.co.kr/view/mtview.php?no=2020020519360511109&type=2,머니투데이
134,[속보] 신종 코로나 확진자 1명 추가…총 19명,최대열 기자 dychoi,,2020-02-05,http:www.asiae.co.kr/article/2020020519394910492,아시아경제
135,[속보] 신종 코로나 추가 확진자 1명 발생…총 19명,[사진=연합뉴스 제공]  신종 코로나바이러스 감염증 추가 확진자가 1명 발생했다. 총 확진자는 19명이다.  황재희 기자 jhhwang,,2020-02-05,http://www.ajunews.com/view/20200205194357925,아주경제
136,[속보] 신종 코로나 추가 확진자 2명 발생…총 18명,[로이터=연합뉴스]  신종 코로나바이러스 감염증 확진자가 추가로 2명 발생했다. 5일 오전 9시 기준 총 18명이다. 황재희 기자 jhhwang,,2020-02-05,http://www.ajunews.com/view/20200205092034158,아주경제
137,[속보] 오늘부터 신종코로나 감염증 관련한 전용 홈페이지 개설,[디지털뉴스국 이상규 기자],,2020-02-05,http://news.mk.co.kr/newsRead.php?no=117368&year=2020,매일경제
138,"[속보] '신종 코로나' 18번 확진자, 16번 확진자 딸","[머니투데이 김근희 기자] [속보] '신종 코로나' 18번 확진자, 16번 확진자 딸",,2020-02-05,http://news.moneytoday.co.kr/view/mtview.php?no=2020020509512030708&type=2,머니투데이
139,[속보]'신종 코로나' 2번 확진자 오늘 퇴원,[머니투데이 김근희 기자] [속보]'신종 코로나' 2번 확진자 오늘 퇴원,,2020-02-05,http://news.moneytoday.co.kr/view/mtview.php?no=2020020513185449065&type=2,머니투데이
140,"[속보] 신종 코로나 2번 확진자, 오늘 퇴원",[아시아경제 최대열 기자]  최대열 기자 dychoi,,2020-02-05,http:www.asiae.co.kr/article/2020020514085949331,아시아경제
141,[속보] '신종코로나' 누적 유증상자 862명…693명 '음성',[머니투데이 김근희 기자] [속보] '신종코로나' 누적 유증상자 862명…693명 '음성',,2020-02-06,http://news.moneytoday.co.kr/view/mtview.php?no=2020020613573048765&type=2,머니투데이
142,"[속보] 신종 코로나 검사 대상, 7일부터 확대 적용",[아시아경제 김흥순 기자]  김흥순 기자 sport,,2020-02-06,http:www.asiae.co.kr/article/2020020614073756993,아시아경제
143,[속보] 中 신종 코로나 누적 사망 563명·확진 2만8018명,정현진 기자 jhj48,,2020-02-06,http:www.asiae.co.kr/article/2020020608363635957,아시아경제
144,[오성수의 툰] 코로나 재난을 틈타…,[아시아경제 오성수 기자]  오성수 기자 gujasik,,2020-02-06,http:www.asiae.co.kr/article/2020020609255338253,아시아경제
145,[카드뉴스] 목욕탕 물에서도 신종 코로나바이러스 감염되나요?,<신재용(crashj)>,,2020-02-06,http://www.jjan.kr/news/articleView.html?idxno=2076507,전북일보
146,[속보] 신종코로나 국내 확진자 4명 추가 발생…총 23명,신종코로나바이러스 감염증 국내 확진자 4명 추가발생   김현주 기자 hjk  사진=연합뉴스,,2020-02-06,http://www.segye.com/content/html/2020/02/06/20200206503105.html,세계일보
147,[속보]국내 신종 코로나 확진자 1234명 접촉…이중 2차 감염 9명,[아시아경제 김흥순 기자]  김흥순 기자 sport,,2020-02-06,http:www.asiae.co.kr/article/2020020614140909154,아시아경제
148,[속보] 신종 코로나 추가 확진자 4명 발생…총 23명,[사진=연합뉴스]  신종 코로나바이러스 감염증 확진자가 추가로 4명 발생했다. 6일 오전 8시 기준 총 확진자는 23명이다.  황재희 기자 jhhwang,,2020-02-06,http://www.ajunews.com/view/20200206080215051,아주경제
149,[속보] '신종 코로나' 확진자 접촉자 '956명→1234명',[머니투데이 김근희 기자] [속보] '신종 코로나' 확진자 접촉자 '956명→1234명',,2020-02-06,http://news.moneytoday.co.kr/view/mtview.php?no=2020020613553927841&type=2,머니투데이
150,[속보] 신종 코로나 확진자 4명 추가…국내 총 23명,최대열 기자 dychoi,,2020-02-06,http:www.asiae.co.kr/article/2020020608064083118,아시아경제
151,[경인포토]졸업시즌 맞은 화훼산업 코로나 여파 개점 휴업 상황,[사진기사],,2020-02-07,http://www.kyeongin.com/main/view.php?key=20200207010001887,경인일보
152,[속보] 홍남기 신종코로나 피해우려 중소·소상공인에 2조원 금융지원,[디지털뉴스국 전종헌 기자],,2020-02-07,http://news.mk.co.kr/newsRead.php?no=126409&year=2020,매일경제
153,"[속보] 신종 코로나, 사스·메르스보다 중증도 훨씬 떨어져",[아시아경제 김흥순 기자]  김흥순 기자 sport,,2020-02-07,http:www.asiae.co.kr/article/2020020716184996551,아시아경제
154,[속보]'신종 코로나' 확진자 1명 추가…총 24명,[머니투데이 김근희 기자] [속보]'신종 코로나' 확진자 1명 추가…총 24명,,2020-02-07,http://news.moneytoday.co.kr/view/mtview.php?no=2020020710003894502&type=2,머니투데이
155,"[속보] 신종 코로나, 중증도 낮지만 전파력 강해",[아시아경제 김흥순 기자]  김흥순 기자 sport,,2020-02-07,http:www.asiae.co.kr/article/2020020716290349336,아시아경제
156,[속보] 신종 코로나 추가 1명…확진자 24명,최대열 기자 dychoi,,2020-02-07,http:www.asiae.co.kr/article/2020020710034977941,아시아경제
157,[속보] 신종 코로나 확진자 추가 1명…총 25명,최대열 기자 dychoi,,2020-02-09,http:www.asiae.co.kr/article/2020020910005452006,아시아경제
158,[속보] 신종 코로나 확진자 1명 늘어...총 25명,[속보] 신종 코로나 확진자 1명 늘어...총 25명,,2020-02-09,http://www.sedaily.com/NewsView/1YYUSQPC0P,서울경제
159,[속보]신종 코로나 2명 추가 확진…국내 총 27명,[아시아경제 이관주 기자]  이관주 기자 leekj5,,2020-02-09,http:www.asiae.co.kr/article/2020020917020106121,아시아경제
160,[속보]신종 코로나 추가 확진자 없어…국내 확진자 27명,[머니투데이 김근희 기자] [속보]신종 코로나 추가 확진자 없어…국내 확진자 27명,,2020-02-10,http://news.moneytoday.co.kr/view/mtview.php?no=2020021009591491339&type=2,머니투데이
161,[속보] 국내 신종코로나 추가 확진자 `0명`…27명 유지,[디지털뉴스국 최기성 기자],,2020-02-10,http://news.mk.co.kr/newsRead.php?no=134466&year=2020,매일경제
162,[속보] 국내 신종 코로나 추가 확진자 없어…누적 27명 유지,[아시아경제 김흥순 기자]  김흥순 기자 sport,,2020-02-10,http:www.asiae.co.kr/article/2020021010045460572,아시아경제
163,[속보] 국내 신종코로나 확진자 1명 추가…누적 28명,[아시아경제 김흥순 기자]  김흥순 기자 sport,,2020-02-11,http:www.asiae.co.kr/article/2020021109590874767,아시아경제
164,[아경만평] 신종 코로나에 지친 우리들에게 주는 선물!,[아시아경제 이영우]  이영우 20wo,,2020-02-11,http:www.asiae.co.kr/article/2020021108082294519,아시아경제
165,(속보) 신종코로나 확진자 3명 완치로 퇴원…오늘 현재 누적 퇴원 7명,[사진=연합뉴스 제공]  오늘 확진자 3명 완치로 퇴원…누적 퇴원 7명   송종호 기자 sunshine,,2020-02-12,http://www.ajunews.com/view/20200212140524183,아주경제
166,[속보]신종코로나 3번·8번·17번 총 3명 오늘 격리해제,[속보]신종코로나 3번·8번·17번 총 3명 오늘 격리해제,,2020-02-12,http://www.kyeongin.com/main/view.php?key=20200212001358095,경인일보
167,[속보] 국내 신종코로나 추가 확진자 없어…28명 유지,[아시아경제 김흥순 기자]  김흥순 기자 sport,,2020-02-12,http:www.asiae.co.kr/article/2020021210012906681,아시아경제
168,[속보]日크루즈선 코로나19 감염 44명 추가 확인…총 218명,정현진 기자 jhj48,,2020-02-13,http:www.asiae.co.kr/article/2020021313094456844,아시아경제
169,[속보] 국내 '코로나19' 신규 확진자 없어…퇴원 7명,[아시아경제 김흥순 기자]  김흥순 기자 sport,,2020-02-13,http:www.asiae.co.kr/article/2020021310005991601,아시아경제
170,"[속보] 국내 코로나19, 지역사회 전파 양상 안 보여",[아시아경제 김흥순 기자]  김흥순 기자 sport,,2020-02-14,http:www.asiae.co.kr/article/2020021411043866885,아시아경제
171,"[속보] 코로나19 추가 확진자, 나흘째 0명…검사인원 7000명 돌파",최대열 기자 dychoi,,2020-02-14,http:www.asiae.co.kr/article/2020021417010916077,아시아경제
172,"[속보] 국내 코로나19, 지역사회 전파 양상 안 보여",[아시아경제 김흥순 기자]  김흥순 기자 sport,,2020-02-14,http:www.asiae.co.kr/article/2020021411043866885,아시아경제
173,"[속보] 코로나19 추가 확진자, 나흘째 0명…검사인원 7000명 돌파",최대열 기자 dychoi,,2020-02-14,http:www.asiae.co.kr/article/2020021417010916077,아시아경제
